title,budget,revenue
The Mortician,0.0,0.0
Not Another Not Another Movie,16000000.0,66468332.0
Mrs. Brown's Boys D'Movie,5900000.0,23000000.0
Sunburn,0.0,0.0
Francis,0.0,0.0
Let the Fire Burn,0.0,0.0
Tammy,20000000.0,100500000.0
Kabhi Haan Kabhi Naa,0.0,0.0
Radio Free Albemuth,3600000.0,0.0
The Friends,0.0,0.0
Le pélican,0.0,0.0
Colorful,0.0,0.0
The Babadook,2000000.0,10300000.0
Mystery on Monster Island,0.0,0.0
Killer Legends,0.0,0.0
Brother Rat,0.0,0.0
White God,0.0,3200.0
Whiplash,3300000.0,50307484.0
Gone Girl,61000000.0,370890259.0
Brother's Justice,0.0,0.0
Willie and Phil,5500000.0,4400000.0
The Angriest Man in Brooklyn,0.0,0.0
Life Itself,10000000.0,7997774.0
Ride the Divide,0.0,0.0
Finding Fela,0.0,0.0
Duplicate,0.0,0.0
Missing William,0.0,0.0
Favor,0.0,0.0
Dogs,0.0,0.0
A mí las mujeres ni fu ni fa,0.0,0.0
The Sunfish,0.0,0.0
Eye of the Cat,0.0,0.0
Massacre in Dinosaur Valley,0.0,0.0
Chronicle of a Disappearance,0.0,0.0
Dawn of the Planet of the Apes,170000000.0,710644566.0
The Great Magician,15000000.0,0.0
The Ultimate Warrior,0.0,0.0
Ra.One,24000000.0,35911689.0
Gun Woman,0.0,0.0
A Child in the Crowd,0.0,0.0
Le Rebelle,0.0,0.0
Watercolors,0.0,0.0
The Battered Bastards of Baseball,0.0,0.0
No One Lives,2900000.0,74918.0
Unraveled,0.0,0.0
Buckskin Frontier,0.0,0.0
Budz House,0.0,0.0
Bullet for a Badman,0.0,0.0
Bulletproof Salesman,0.0,0.0
Miss Violence,0.0,0.0
A Dispatch from Reuter's,,
Bachelor Flat,0.0,0.0
The Beast with a Million Eyes,23000.0,0.0
The Strange One,0.0,0.0
Pierre et Djemila,0.0,0.0
Billy Two Hats,0.0,0.0
Buffalo Bill,0.0,0.0
The Saratov Approach,0.0,2146999.0
Jonestown: Paradise Lost,0.0,0.0
Charlie's Country,0.0,0.0
Finding Normal,0.0,0.0
Margaret Thatcher: The Long Walk to Finchley,0.0,0.0
And So It Goes,18000000.0,25312387.0
Ju-on: The Beginning of the End,0.0,8867935.0
Healing,0.0,0.0
Hellphone,0.0,0.0
Premature,0.0,0.0
The Brain,0.0,0.0
The Severed Arm,0.0,0.0
Bloodline,0.0,0.0
Unrated II: Scary as Hell,15000.0,0.0
Air Panic,0.0,0.0
Darkest Night,0.0,9953934.0
Sex Tape,40000000.0,126069509.0
Going Down in La-La Land,0.0,0.0
Operation Ganymed,0.0,0.0
Pinball Summer,0.0,0.0
Ride Beyond Vengeance,0.0,0.0
EMR,150000.0,0.0
I Origins,1000000.0,481234.0
Gunbuster vs Diebuster Aim for the Top! The GATTAI!! Movie,0.0,0.0
Wrestling For Jesus: The Tale of T-Money,0.0,0.0
One Man Up,0.0,0.0
The Purge: Anarchy,9000000.0,111928365.0
Bullets For O'Hara,0.0,0.0
Bundle of Joy,0.0,0.0
Bush Christmas,0.0,0.0
Words and Pictures,0.0,3346257.0
Guardians of the Galaxy,0.0,0.0
The Ghost Goes West,0.0,0.0
The Nazi Officer's Wife,0.0,0.0
10.5,0.0,0.0
The Strange Color of Your Body's Tears,0.0,7182.0
The Ballroom,0.0,0.0
Busses Roar,0.0,0.0
But Not For Me,0.0,0.0
Butcher Boys,0.0,0.0
Jimmy's Hall,0.0,4825184.0
Super Hero Party Clown,0.0,0.0
Willow Creek,0.0,0.0
The Expendables 3,95000000.0,214657577.0
Gunday,0.0,0.0
Goliyon Ki Raasleela Ram-Leela,0.0,32000000.0
Ek Villain,0.0,0.0
Kites,0.0,0.0
Monty Python Live (Mostly),0.0,0.0
Once My Mother,0.0,0.0
Blood in the Mobile,0.0,0.0
Hide Your Smiling Faces,0.0,0.0
Paradise: Hope,0.0,6701.0
Villa Amalia,0.0,0.0
A Most Wanted Man,15000000.0,31554855.0
Sky Murder,0.0,0.0
Molly Maxwell,0.0,0.0
Wish I Was Here,5500000.0,5483299.0
Sandakan No. 8,0.0,0.0
Sex in Chains,0.0,0.0
Valley of the Dragons,125000.0,0.0
Coney Island,1620000.0,3305000.0
Never Weaken,0.0,0.0
Go for Sisters,0.0,70495.0
Playing with Love,0.0,0.0
C.O.G.,0.0,0.0
C'mon Man,0.0,0.0
Cafe,0.0,0.0
Café Metropole,0.0,0.0
The Wrath of Cain,0.0,0.0
Lust for Love,0.0,0.0
The Pursuit of Unhappiness,0.0,0.0
Ella y el miedo,0.0,0.0
Sorrow and Joy,0.0,0.0
Fugitives,0.0,0.0
Family United,0.0,0.0
California Conquest,0.0,0.0
Call Me Bwana,0.0,0.0
Two Tars,0.0,0.0
The Unholy Wife,0.0,0.0
Rasmus and the Vagabond,0.0,0.0
The Stag,600000.0,0.0
Finding Bliss,1500000.0,6783.0
Gracie's Choice,0.0,0.0
Father and Guns,0.0,0.0
Loser Takes All!,0.0,0.0
Boogie,20000000.0,0.0
Tables Turned on the Gardener,0.0,0.0
Call of the Wild,109000000.0,111200000.0
Hellion,0.0,0.0
The Trip to Italy,0.0,0.0
Food,0.0,0.0
For a Woman,0.0,0.0
Earth to Echo,13000000.0,45300000.0
Two Lives,0.0,1649260.0
Largo Winch II,21200000.0,14400000.0
Westfront 1918,0.0,0.0
Maidentrip,0.0,0.0
Kidnapped for Christ,0.0,0.0
8-Ball,0.0,0.0
Maata meren alla,0.0,0.0
Step Up All In,45000000.0,86165646.0
The Mystery of the 13th Guest,0.0,0.0
Invasion of the Star Creatures,0.0,0.0
Gog,250000.0,0.0
Video Games: The Movie,0.0,0.0
The Girl Who Talked to Dolphins,0.0,0.0
Val Lewton: The Man in the Shadows,0.0,0.0
Return to Life,0.0,0.0
Sharktopus vs Pteracuda,0.0,0.0
A Day's Pleasure,0.0,0.0
America 3000,2000000.0,0.0
Andy Hardy's Blonde Trouble,0.0,0.0
Sexual Life,0.0,0.0
Life After Beth,2400000.0,88273.0
Lowlands,0.0,0.0
Around June,0.0,0.0
C.C. and Company,0.0,0.0
Felony,0.0,0.0
The Rover,12250000.0,2510007.0
Slaying the Badger,0.0,0.0
Shark!,0.0,0.0
Get on Up,30000000.0,33448971.0
The Last Mogul,0.0,0.0
1,24000000.0,54000000.0
Space Milkshake,0.0,0.0
The Dog,0.0,0.0
A Fool There Was,0.0,0.0
Magic in the Moonlight,16800000.0,51029361.0
Impudent Girl,0.0,0.0
Our Fathers,0.0,0.0
Pucked,0.0,0.0
The Thirty Nine Steps,0.0,0.0
Abby,0.0,0.0
And While We Were Here,0.0,0.0
Winter Sleep,0.0,4018705.0
When I Walk,0.0,0.0
What! No Beer?,0.0,0.0
In Order of Disappearance,4161012.0,0.0
Housebound,0.0,0.0
Zarafa,10750000.0,12197574.0
Le Nouveau Jean-Claude,0.0,0.0
Screamtime,0.0,0.0
Very Happy Alexander,0.0,0.0
The Hundred-Foot Journey,22000000.0,89500000.0
Batman: Assault on Arkham,0.0,4571025.0
White Frog,0.0,0.0
Where the Trail Ends,0.0,0.0
A Bell for Adano,0.0,0.0
A Lady Without Passport,0.0,0.0
R100,5500000.0,0.0
Rituals,0.0,0.0
American Revolutionary: The Evolution of Grace Lee Boggs,0.0,0.0
The Dragon Missile,0.0,0.0
The Fifth Cord,0.0,0.0
The Den,500000.0,410129.0
Zero Motivation,0.0,0.0
Blade on the Feather,0.0,0.0
Calling Bulldog Drummond,0.0,0.0
Free Samples,0.0,0.0
Quicksand,0.0,0.0
Jupiter Ascending,176000000.0,184000000.0
I'll Follow You Down,0.0,0.0
Death in Buenos Aires,26000000.0,0.0
Who the F**K Is Arthur Fogel,0.0,0.0
Rob the Mob,0.0,206909.0
The Hero,0.0,4077333.0
The Old Lady and the Pigeons,0.0,0.0
The Giver,25000000.0,66980456.0
Only God Knows,0.0,0.0
The Pretty One,0.0,13769.0
Revenge of the Green Dragons,5000000.0,0.0
Unborn in the USA: Inside the War on Abortion,0.0,0.0
Mr. Wong in Chinatown,0.0,0.0
Maniacts,0.0,0.0
Cane Toads: The Conquest,0.0,0.0
So Much So Fast,0.0,21994.0
What About Dick?,0.0,0.0
Rendezvous,0.0,0.0
Let's Be Cops,17000000.0,136600000.0
Can I Do It Till I Need Glasses?,0.0,0.0
My way to Olympia,0.0,0.0
Far Out Isn't Far Enough: The Tomi Ungerer Story,0.0,0.0
D-Day The Sixth of June,0.0,0.0
Direct from Brooklyn,0.0,0.0
The Autobiography of Miss Jane Pittman,0.0,0.0
The Strangler,0.0,0.0
Alexander: The Neva Battle,0.0,0.0
An Act of Murder,0.0,0.0
Antboy,0.0,0.0
Antboy: Revenge of the Red Fury,0.0,2080529.0
Appleseed Alpha,0.0,0.0
Generation Um...,1700000.0,0.0
Carry On... Up the Khyber,0.0,0.0
The Wise Guys,0.0,0.0
Six Days in June,0.0,0.0
Snake River Desperadoes,0.0,0.0
Bad Johnson,0.0,0.0
Campus Rhythm,0.0,0.0
The Inbetweeners 2,0.0,63852235.0
Jesse Stone: Thin Ice,0.0,0.0
State Affairs,0.0,0.0
The First Man,0.0,0.0
Sarraounia,0.0,0.0
Buud Yam,0.0,0.0
Captain Nemo and the Underwater City,0.0,0.0
My Summer Story,15000000.0,70936.0
Age of Tomorrow,0.0,0.0
Osaka Elegy,0.0,0.0
The Wild Party,0.0,0.0
The Phantom Stagecoach,0.0,0.0
The Sacrament,4000000.0,9221.0
Make Your Move,15000000.0,1583687.0
Sin City: A Dame to Kill For,65000000.0,39407616.0
Authors Anonymous,0.0,0.0
The Last Blitzkrieg,0.0,0.0
How to Be a Man,0.0,0.0
Fingers at the Window,0.0,0.0
If I Stay,11000000.0,78300000.0
WWE: The Rise & Fall of ECW,0.0,0.0
A Circle of Deception,0.0,0.0
All the Way Home,0.0,0.0
The Man Who Couldn't Say No,0.0,0.0
The Other F Word,0.0,53714.0
A Message from Akira Kurosawa: For Beautiful Movies,0.0,0.0
The Lights of Ten Thousand Homes,0.0,0.0
The Canal,0.0,0.0
The Split,0.0,0.0
Foreign Letters,0.0,0.0
Boom!,0.0,0.0
Bandido!,0.0,0.0
Barquero,0.0,0.0
Beslan: Three Days in September,0.0,0.0
Proxy,0.0,0.0
The Effect of Love,0.0,0.0
Boris Godunov,0.0,0.0
Are You Here,0.0,0.0
Alligator Eyes,0.0,0.0
The Clown and The Kid,0.0,0.0
Welcome to New York,0.0,0.0
"Two Days, One Night",7000000.0,9016922.0
Kummeli V,0.0,0.0
Losers' Club,0.0,2692857.0
Lights Out,4900000.0,149368835.0
The Undertaker and His Pals,0.0,0.0
2AM: The Smiling Man,0.0,0.0
How the Myth Was Made: A Study of Robert Flaherty's Man of Aran,0.0,0.0
"I Love, You Love",0.0,0.0
"If Footmen Tire You, What Will Horses Do?",0.0,0.0
The Space Movie,0.0,0.0
Coherence,50000.0,139745.0
Just A Gigolo,0.0,0.0
Redwood Highway,0.0,0.0
The Scarlet Clue,0.0,0.0
A Birder's Guide to Everything,0.0,0.0
A Woman's Tale,0.0,393000.0
Arsène Lupin Returns,0.0,0.0
King's Faith,0.0,0.0
Cantinflas,0.0,0.0
The Pyramid,6500000.0,16861137.0
Exists,0.0,0.0
Waiting for Armageddon,0.0,0.0
Life of Crime,12000000.0,265452.0
Cat Run 2,0.0,0.0
"As Above, So Below",5000000.0,41900000.0
Hostile Witness,0.0,0.0
"Peace, Propaganda & the Promised Land",0.0,0.0
Reel Bad Arabs: How Hollywood Vilifies a People,0.0,0.0
A Blast,0.0,0.0
Charlie Chan in the Secret Service,0.0,0.0
The Living Ghost,0.0,0.0
Behind That Curtain,0.0,0.0
Bullet Scars,0.0,0.0
Never Make It Home,0.0,0.0
The One I Love,0.0,513447.0
Passenger Side,0.0,0.0
Among Us,0.0,0.0
See You Next Tuesday,0.0,0.0
Killing Us Softly 4: Advertising's Image Of Women,0.0,0.0
No Logo: Taking Aim at the Brand Bullies,,
Killing Us Softly 3: Advertising's Image of Women,0.0,0.0
Headshot,0.0,0.0
El niño,7013004.0,0.0
Antisocial,0.0,0.0
The Red Elvis,0.0,0.0
The Codes of Gender,0.0,0.0
The Guest,5000000.0,2700051.0
Woodstock Diary,0.0,0.0
Leprechaun: Origins,0.0,0.0
To Be Takei,0.0,0.0
Captive Heart: The James Mink Story,0.0,0.0
Angry Video Game Nerd: The Movie,325927.0,0.0
A Guy and a Gal,0.0,0.0
Zaza,0.0,0.0
The Long Ride Home,3500000.0,0.0
The Holy Man,0.0,0.0
Bottled Up,0.0,0.0
The Beast Must Die,0.0,0.0
Getting Back to Abnormal,0.0,0.0
Vinyl,0.0,0.0
Oklahoma Crude,0.0,0.0
The Pyx,0.0,0.0
Nixon by Nixon: In His Own Words,0.0,0.0
House of Women,0.0,0.0
A Dangerous Profession,0.0,0.0
A Lady of Chance,0.0,0.0
Aaron Loves Angela,0.0,0.0
Alamo Bay,0.0,0.0
Ann Carver's Profession,0.0,0.0
Beauty and the Boss,0.0,0.0
2081,100000.0,0.0
Mi Amigo Hugo,0.0,0.0
Två killar och en tjej,0.0,0.0
Slow Southern Steel,0.0,0.0
Blazing Guns,0.0,0.0
Boy of the Streets,0.0,0.0
Cardinal Richelieu,0.0,0.0
Care Bears To the Rescue,0.0,0.0
The Sell Out,0.0,0.0
The Little Norse Prince,0.0,0.0
"Things I Like, Things I Don't Like",0.0,0.0
Return to Homs,0.0,0.0
Before I Go to Sleep,22000000.0,17669776.0
Pay 2 Play: Democracy's High Stakes,0.0,0.0
The New Rulers of the World,0.0,0.0
Atlas Shrugged Part III: Who is John Galt?,5000000.0,846704.0
The Great King,0.0,54114815.0
Career,0.0,0.0
The Calling,0.0,0.0
Third Person,28000000.0,1749201.0
God's Pocket,0.0,169976.0
Tennessee Johnson,1042000.0,0.0
The Drop,12600000.0,19054534.0
The Motel Life,0.0,0.0
Pharaoh's Curse,0.0,0.0
"20,000 Days on Earth",0.0,0.0
Captivated: The Trials of Pamela Smart,0.0,0.0
A Good Job: Stories of the FDNY,600000.0,0.0
Cheech & Chong's Animated Movie,0.0,0.0
The Skeleton Twins,1000000.0,5300000.0
Saint Seiya: Legend of Sanctuary,8000000.0,17150803.0
Where The Dead Go to Die,0.0,0.0
Bambi Meets Godzilla,0.0,0.0
A Return to Salem's Lot,12000000.0,0.0
Advance To The Rear,0.0,0.0
Camel Spiders,500000.0,0.0
Carnegie Hall,0.0,0.0
Very Ordinary Couple,0.0,0.0
Dim Sum: A Little Bit of Heart,0.0,0.0
Newsfront,0.0,0.0
Beautiful Losers,0.0,56386.0
Bullies,0.0,0.0
Carry On Spying,0.0,0.0
Carson City,0.0,0.0
Cast a Dark Shadow,0.0,0.0
Castle in the Desert,0.0,0.0
Aftermath: Population Zero,0.0,0.0
Grassroots,0.0,10798.0
The Groundstar Conspiracy,0.0,0.0
Tattoo Nation,0.0,0.0
The Shamrock Handicap,0.0,0.0
American Dreams in China,0.0,88000000.0
The Naked Face,0.0,0.0
The Maze Runner,34000000.0,348319861.0
Camp X-Ray,1000000.0,59744.0
Hori Smoku Sailor Jerry,0.0,0.0
Men Without Women,0.0,0.0
Below Sea Level,0.0,0.0
Power and Terror: Noam Chomsky in Our Times,,
Noam Chomsky: Distorted Morality,0.0,0.0
A Beast at Bay,0.0,0.0
Castle on the Hudson,0.0,0.0
Marilena de la P7,39000.0,0.0
"Uncle Marin, the Billionaire",0.0,0.0
The Obama Deception,0.0,0.0
Homevideo,1000.0,0.0
Sharknado 2: The Second One,0.0,0.0
The Riot Club,0.0,2100000.0
A Walk Among the Tombstones,28000000.0,58834384.0
The Galapagos Affair: Satan Came to Eden,0.0,0.0
My Old Lady,5000000.0,7527232.0
Thomasine & Bushrod,0.0,0.0
1971,0.0,0.0
The Other One,0.0,23068596.0
Affluenza,0.0,0.0
700 Sundays,0.0,0.0
Laggies,5000000.0,2379154.0
A Well Spent Life,0.0,0.0
Hot Pepper,0.0,0.0
Bethlehem,0.0,0.0
God Help the Girl,0.0,0.0
Misconception,0.0,0.0
The Last Season,0.0,0.0
Cause for Alarm,0.0,0.0
External Affairs,0.0,0.0
What We Did on Our Holiday,0.0,1289998.0
Fall of the Republic: The Presidency of Barack H. Obama,0.0,0.0
Kiev Frescoes,0.0,0.0
The Severed Heads,0.0,0.0
Dead Within,0.0,0.0
Free Range/Ballad on Approving of the World,0.0,0.0
Force Majeure,0.0,0.0
Beste Zeit,0.0,0.0
Räuber Kneißl,0.0,0.0
The Pearl Color,0.0,0.0
My Life in Orange,0.0,0.0
Wer's glaubt wird selig,0.0,0.0
Brother's War,0.0,0.0
A Soldier's Tale,0.0,0.0
The Lonely Villa,0.0,0.0
Spasmo,0.0,0.0
The Musketeers of Pig Alley,0.0,0.0
CBGB,5000000.0,40400.0
Cement,1700000.0,0.0
Centennial,0.0,0.0
The Homesman,16000000.0,3442853.0
Cesar Chavez,10000000.0,0.0
Chad Hanna,0.0,0.0
Chain Lightning,0.0,0.0
An Average Little Man,0.0,0.0
When Eight Bells Toll,0.0,0.0
Trailer Park Boys: Don't Legalize It,0.0,0.0
The Uncertainty Principle,0.0,0.0
Monkey's Teeth,0.0,0.0
Dead Times,0.0,0.0
The World of Kanako,0.0,6457479.0
The November Man,15000000.0,32600000.0
My Girlfriend Is an Agent,0.0,0.0
The Night They Raided Minsky's,0.0,0.0
Cold Turkey,0.0,11000000.0
White Bird in a Blizzard,0.0,33821.0
The Snails,0.0,0.0
Chain of Command,0.0,0.0
"Electric Boogaloo: The Wild, Untold Story of Cannon Films",0.0,0.0
The Occupants,0.0,0.0
Not Cool,800000.0,36026.0
Who Am I,0.0,0.0
Wer,0.0,0.0
"First Case, Second Case",0.0,0.0
Gang Tapes,50.0,60.0
Corpo celeste,0.0,0.0
When Animals Dream,3000000.0,0.0
The Boxtrolls,60000000.0,108255770.0
The Tale of the Princess Kaguya,49300000.0,24366656.0
Forbidden City Cop,0.0,0.0
Gore Vidal: The United States of Amnesia,0.0,0.0
Double Play: James Benning and Richard Linklater,0.0,0.0
Looking for Maria Sanchez,0.0,0.0
A Bullet for Joey,0.0,0.0
A Girl in Every Port,0.0,0.0
Africa: Texas Style!,0.0,0.0
How Wang-Fo Was Saved,0.0,0.0
The Captive,0.0,1075178.0
Glumov's Diary,0.0,0.0
The Chasers,0.0,0.0
The Bridal Party in Hardanger,0.0,0.0
The Empty Hours,0.0,0.0
This Is Where I Leave You,19800000.0,41300000.0
The 50 Worst Movies Ever Made,0.0,0.0
MURPH: The Protector,0.0,0.0
Hur som helst är han jävligt död,0.0,0.0
Barbary Coast Gent,0.0,0.0
Angel's Egg,0.0,0.0
"Park Avenue: Money, Power & The American Dream",0.0,0.0
The Koumiko Mystery,0.0,0.0
Junkopia,0.0,0.0
The Look of Silence,0.0,332710.0
The Abdication,0.0,0.0
51,1000000.0,0.0
The Case of the Grinning Cat,0.0,0.0
Cabin Fever: Patient Zero,0.0,0.0
American Sniper,58800000.0,542300000.0
Fort Bliss,0.0,0.0
Tusk,0.0,0.0
Arrapaho,0.0,0.0
Protektor,0.0,0.0
Hector and the Search for Happiness,0.0,1124445.0
Rigor Mortis,0.0,7865.0
Unfair Competition,0.0,0.0
The Overnighters,0.0,0.0
Rock-a-Bye Baby,0.0,0.0
Hollywood or Bust,0.0,0.0
Bakeneko: A Vengeful Spirit,0.0,0.0
The Tribe,0.0,0.0
Around the Block,0.0,0.0
Space Station 76,0.0,0.0
Horns,0.0,3900000.0
Annabelle,6500000.0,257589952.0
American Promise,0.0,0.0
Madicken of June Hill,0.0,0.0
She Devils of the SS,0.0,0.0
Bugs Bunny's 3rd Movie: 1001 Rabbit Tales,0.0,78350.0
At Land,0.0,0.0
A Study in Choreography for Camera,0.0,0.0
Bloody Pit of Horror,0.0,0.0
Fangs of the Living Dead,0.0,0.0
Wolf Girl,0.0,0.0
Open Windows,4000000.0,100000.0
Happy Christmas,70000.0,30312.0
Two Night Stand,1645000.0,868081.0
SS Camp 5: Women's Hell,0.0,0.0
SS Experiment Love Camp,0.0,0.0
Chained Heat 2,0.0,0.0
Challenge of the Masters,0.0,0.0
Darktown Strutters,0.0,0.0
Time of Eve: The Movie,0.0,0.0
Dracula Untold,70000000.0,217124280.0
Chandler,0.0,0.0
Charles Bradley: Soul of America,0.0,0.0
Charlie Chan at Monte Carlo,0.0,0.0
Charlie Chan at the Circus,0.0,0.0
Torrente 3 The Protector,5500000.0,21779366.0
Stretch,0.0,0.0
San Babila-8 P.M.,0.0,0.0
Hellgate,0.0,0.0
The Sleeping Car,0.0,0.0
The Initiation,0.0,0.0
Room 666,0.0,0.0
The Rat Savior,0.0,0.0
Automata,7000000.0,6237990.0
The Prince,18000000.0,1289595.0
As I Lay Dying,0.0,0.0
Nicky's Family,0.0,0.0
The Adventurer: The Curse of the Midas Box,25000000.0,6399.0
Charlie Chan at the Olympics,0.0,0.0
Charlie Chan at the Opera,0.0,0.0
Stereo,0.0,0.0
Crimes of the Future,20000.0,0.0
Guernica,0.0,0.0
Gold of Rome,0.0,0.0
Entity,0.0,0.0
House III: The Horror Show,0.0,1738897.0
Legendary,0.0,0.0
Millie,0.0,0.0
Stranger on the Prowl,0.0,0.0
The War Boys,0.0,0.0
The Entitled,0.0,0.0
The Magic of Ordinary Days,0.0,0.0
Ratko: The Dictator's Son,0.0,0.0
The Scribbler,0.0,0.0
Benigni,0.0,0.0
Ilo Ilo,0.0,54071.0
Predestination,5500000.0,4942449.0
Jack and the Cuckoo-Clock Heart,33746302.0,3484370.0
The Red Tent,10000000.0,0.0
Facing Fear,0.0,0.0
Moomins on the Riviera,4700000.0,2200510.0
Grace Unplugged,0.0,0.0
The Return of Dracula,0.0,0.0
Podwórka,0.0,0.0
It's My Mother's Birthday Today,0.0,0.0
Spare Bed-Room,0.0,0.0
Skhizein,0.0,0.0
No Time for Nuts,0.0,0.0
A Christmas Memory,0.0,0.0
Alien Nation: The Udara Legacy,0.0,0.0
Alien Predators,0.0,0.0
Appointment in Tokyo,0.0,0.0
The Children of Noisy Village,0.0,0.0
More About the Children of Noisy Village,0.0,0.0
Justin and the Knights of Valour,22000000.0,19799759.0
The Bride from Hades,0.0,0.0
Bad Grandpa .5,0.0,0.0
The Swan Princess: Escape from Castle Mountain,0.0,273644.0
The Lady and the Reaper,700000.0,0.0
Ward 13,0.0,0.0
Rabbit,0.0,0.0
What We Do in the Shadows,1600000.0,6300000.0
The Dark Horse,0.0,0.0
Corn Island,0.0,0.0
Celine: Through the Eyes of the World,0.0,0.0
Challenge to Lassie,775000.0,1155000.0
The Newburgh Sting,0.0,0.0
RiP!: A Remix Manifesto,0.0,0.0
The Best of Me,26000000.0,35926213.0
John Wick,20000000.0,88761661.0
Plastic,0.0,0.0
Two Weeks in Another Town,3959000.0,2500000.0
Reclaim,0.0,0.0
Good for Nothing,0.0,186119.0
Snakes and Earrings,0.0,0.0
The Judge,40000000.0,84419388.0
The Disappearance of Eleanor Rigby: Them,3000000.0,1448076.0
Love Is Strange,0.0,2262223.0
All the World's Memory,0.0,0.0
The Kids,0.0,0.0
Antoine and Colette,0.0,0.0
The Culture High,0.0,0.0
Recipe for Love,0.0,0.0
Mount Head,0.0,0.0
My Boyfriends' Dogs,0.0,0.0
The Salvation,10500000.0,1363964.0
S.I.S.,0.0,0.0
Grace of Monaco,30000000.0,26576000.0
Torn,0.0,0.0
St. Vincent,13000000.0,54837234.0
Berlin Babylon,0.0,0.0
Young Ones,0.0,0.0
Amazon Jack 3: Jungo Goes Bananas,0.0,0.0
Land Ho!,0.0,0.0
The Mine,0.0,0.0
Mine Games,1500000.0,0.0
Charlie Chan at the Race Track,0.0,0.0
Charlie Chan at the Wax Museum,0.0,0.0
Charlie Chan at Treasure Island,0.0,0.0
City in Darkness,0.0,0.0
Charlie Chan in Honolulu,0.0,0.0
(A)Sexual,0.0,0.0
The Donkey's Hide,0.0,0.0
Kiljusen herrasväki,0.0,0.0
The Purple Ball,0.0,0.0
The Chaperone,0.0,0.0
The Swan Princess: The Mystery of the Enchanted Kingdom,0.0,0.0
Charlie Chan in Panama,0.0,0.0
Charlie Chan in Paris,0.0,0.0
Charlie Chan in Reno,0.0,0.0
Charlie Chan in Rio,0.0,0.0
The Chinese Cat,0.0,0.0
Charlie Chan on Broadway,0.0,0.0
The Wise Kids,0.0,0.0
A Modern Coed,0.0,0.0
Advertising and the End of the World,0.0,0.0
"Tough Guise: Violence, Media & the Crisis in Masculinity",0.0,0.0
The Chair,3000000.0,0.0
Jungledyret,0.0,0.0
Miss and the Doctors,0.0,0.0
The Black Sleep,225000.0,0.0
Grave Secrets,0.0,0.0
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,100654149.0
Charlie Chan's Chance,0.0,0.0
Charlie Chan's Courage,0.0,0.0
My Brother the Terrorist,0.0,0.0
The Brothers Rico,0.0,0.0
El malvado Carabel,0.0,0.0
"Presentation, or Charlotte and Her Steak",0.0,0.0
Mariya,0.0,0.0
Pleasure Party,0.0,0.0
My Father And The Man In Black,0.0,0.0
10 Minutes,0.0,332731.0
(Absolutions) Pipilotti's Mistakes,0.0,0.0
Motivational Growth,176199.0,0.0
"Dance Party, USA",0.0,0.0
Tour de Force,4000000.0,0.0
Harmontown,0.0,0.0
You Killed Me First,0.0,0.0
Loner,0.0,0.0
Blackbird,0.0,0.0
The Whip Hand,0.0,0.0
The Rewrite,0.0,4453524.0
Alien Abduction,0.0,0.0
The Mummy's Shroud,0.0,0.0
The Creeping Terror,0.0,0.0
Why Me?,0.0,0.0
Blood from the Mummy's Tomb,0.0,0.0
Judgement Day,0.0,0.0
Ouija,5000000.0,103600000.0
Stop at Nothing: The Lance Armstrong Story,0.0,0.0
Leave the World Behind,750000.0,0.0
A Star for Two,0.0,0.0
Films to Keep You Awake: The Baby's Room,0.0,0.0
Hugo the Movie Star,0.0,0.0
S.W.A.T.: Firefight,8000000.0,0.0
Nightcrawler,8500000.0,50300000.0
Child of God,0.0,0.0
Blondie on a Budget,0.0,0.0
Breaktime,0.0,0.0
Two Solutions for One Problem,0.0,0.0
The Seventh Brother,0.0,0.0
Darkside Blues,0.0,0.0
Felix The Cat: The Movie,9000000.0,1964253.0
Big Hero 6,165000000.0,657870525.0
Disaster L.A.: The Last Zombie Apocalypse Begins Here,0.0,0.0
Dream Home,0.0,378600.0
Marshland,0.0,0.0
Alone For Christmas,0.0,0.0
The Flanagan Boy,0.0,0.0
Blue Denim,0.0,0.0
"Love, Rosie",0.0,4439431.0
Young Detective Dee: Rise of the Sea Dragon,0.0,98774891.0
The Dancing Masters,0.0,0.0
Hard Sun,0.0,0.0
"Like Sunday, Like Rain",0.0,28208.0
Time Lapse,0.0,19572.0
Winterhawk,0.0,0.0
National Theatre Live: Frankenstein,0.0,0.0
Mad Monster Party?,0.0,0.0
A Very Social Secretary,0.0,0.0
Blindfold,0.0,0.0
Turning Tide,1700000.0,7029858.0
Cry Baby Lane,0.0,0.0
The Hire: Star,0.0,0.0
The Cat Came Back,0.0,0.0
The Big Snit,0.0,0.0
TINY: A Story About Living Small,0.0,0.0
Ex Machina,15000000.0,36869414.0
They Have Escaped,1400000.0,0.0
Separation City,0.0,0.0
Crippled Avengers,0.0,0.0
Thief of Damascus,0.0,0.0
Stunt Rock,0.0,0.0
A Cube of Sugar,0.0,0.0
Dead Men Walk,0.0,0.0
Inserts,0.0,0.0
Heart Beat,0.0,0.0
A Fistful of Fingers,0.0,0.0
Before I Disappear,0.0,8251.0
Crimes Against Humanity,0.0,0.0
Mission Congo,0.0,0.0
Great Guns,0.0,0.0
The White Reindeer,33000.0,0.0
Jitterbugs,0.0,0.0
The Proud Valley,0.0,0.0
Bronx Obama,0.0,0.0
Calling Dr. Gillespie,0.0,0.0
